pos	word_en	word_sp	positive	negative	objective	index	synset
a	unrelenting	None	+0	-0.125	0.875	1	01510798
v	unlock	None	+0.25	-0	0.75	1	01511289
a	extreme	None	+0	-0.25	0.75	0	01511520
a	utmost	None	+0	-0.25	0.75	0	01511520
a	uttermost	None	+0	-0.25	0.75	0	01511520
a	smart	None	+0	-0.875	0.125	4	01513376
a	concerned	None	+0	-0.125	0.875	1	01515692
v	skim	None	+0	-0.125	0.875	3	01515924
v	skip	None	+0	-0.125	0.875	5	01515924
v	skitter	None	+0	-0.125	0.875	2	01515924
a	neck-deep	None	+0.125	-0	0.875	0	01516605
a	up_to_my_neck	None	+0.125	-0	0.875	0	01516605
a	up_to_our_necks	None	+0.125	-0	0.875	0	01516605
a	up_to_their_necks	None	+0.125	-0	0.875	0	01516605
a	up_to_your_neck	None	+0.125	-0	0.875	0	01516605
a	nonmilitary	None	+0	-0.75	0.25	0	01518955
a	unmilitary	None	+0	-0.75	0.25	0	01518955
a	eased	None	+0	-0.75	0.25	0	01519465
a	relieved	None	+0	-0.75	0.25	0	01519465
a	lessened	None	+0	-0.375	0.625	1	01519580
a	arrant	None	+0.625	-0	0.375	0	01520091
a	complete	None	+0.625	-0	0.375	3	01520091
a	consummate	None	+0.625	-0	0.375	2	01520091
a	pure	None	+0.625	-0	0.375	1	01520091
a	undiminished	None	+0	-0.5	0.5	0	01521017
a	unrelieved	None	+0	-0.5	0.5	0	01521017
a	unhardened	None	+0	-0.625	0.375	0	01522038
a	untempered	None	+0	-0.625	0.375	0	01522038
a	brittle	None	+0	-0.375	0.625	2	01522214
n	dinornis_giganteus	None	+0.125	-0	0.875	0	01523248
a	maneuverable	None	+0.25	-0	0.75	0	01523249
a	manoeuvrable	None	+0.25	-0	0.75	0	01523249
a	movable	None	+0.125	-0	0.875	1	01523724
a	moveable	None	+0.125	-0	0.875	0	01523724
a	transferable	None	+0.125	-0	0.875	0	01523724
a	transferrable	None	+0.125	-0	0.875	0	01523724
a	transportable	None	+0.125	-0	0.875	0	01523724
a	raisable	None	+0.625	-0	0.375	0	01524215
a	raiseable	None	+0.625	-0	0.375	0	01524215
v	jam	atascar(se)	+0	-0.25	0.75	4	01525177
a	immoveable	None	+0	-0.625	0.375	0	01525320
a	nonmotile	None	+0	-0.625	0.375	0	01525502
a	portable	portátil	+0.25	-0	0.75	0	01525776
v	idle	None	+0	-0.125	0.875	0	01526483
v	tick_over	None	+0	-0.125	0.875	0	01526483
n	family_meliphagidae	familia_Meliphagidae	+0	-0.125	0.875	0	01526635
n	meliphagidae	Meliphagidae	+0	-0.125	0.875	0	01526635
a	dismissible	None	+0	-0.125	0.875	0	01526769
a	extractable	None	+0.625	-0	0.375	0	01526905
a	extractible	None	+0.625	-0	0.375	0	01526905
a	irremovable	None	+0	-0.5	0.5	0	01527075
v	exorcise	None	+0	-0.125	0.875	0	01527877
v	exorcize	None	+0	-0.125	0.875	0	01527877
n	alauda_arvensis	None	+0.25	-0	0.75	0	01527917
n	skylark	None	+0.25	-0	0.75	0	01527917
a	gilded	None	+0	-0.125	0.875	3	01528730
a	gold	None	+0	-0.125	0.875	0	01528730
a	golden	None	+0	-0.125	0.875	2	01528730
a	nonmetal	None	+0	-0.75	0.25	0	01529293
a	nonmetallic	None	+0	-0.75	0.25	0	01529293
a	hemimetabolous	None	+0	-0.25	0.75	0	01530076
a	hemimetamorphous	None	+0	-0.25	0.75	0	01530076
v	bury	enterrar	+0.125	-0	0.875	4	01530098
v	sink	hundir	+0.125	-0	0.875	8	01530098
a	holometabolous	None	+0.25	-0	0.75	0	01530622
v	grain	incrustar	+0.25	-0	0.75	0	01530898
v	ingrain	arraigar	+0.25	-0	0.75	0	01530898
v	boss	None	+0	-0.125	0.875	0	01531265
v	emboss	None	+0	-0.125	0.875	0	01531265
v	stamp	None	+0	-0.125	0.875	8	01531265
a	average	None	+0	-0.25	0.75	3	01531957
v	make_clean	None	+0	-0.125	0.875	0	01532589
a	modest	None	+0	-0.75	0.25	1	01532912
a	small	None	+0	-0.75	0.25	8	01532912
v	clean	limpiar	+0.125	-0	0.875	2	01533442
v	clean_house	limpiar_la_corrupción	+0.125	-0	0.875	0	01533442
a	exaggerated	None	+0.125	-0	0.875	0	01533806
a	overdone	None	+0.125	-0	0.875	0	01533806
a	overstated	None	+0.125	-0	0.875	0	01533806
v	begrime	None	+0	-0.75	0.25	0	01534147
v	bemire	None	+0	-0.75	0.25	0	01534147
v	colly	None	+0	-0.75	0.25	0	01534147
v	dirty	None	+0	-0.75	0.25	0	01534147
v	grime	None	+0	-0.75	0.25	0	01534147
v	soil	None	+0	-0.75	0.25	0	01534147
a	exorbitant	None	+0	-0.75	0.25	0	01534282
a	extortionate	None	+0	-0.75	0.25	0	01534282
a	outrageous	None	+0	-0.75	0.25	1	01534282
a	steep	None	+0	-0.75	0.25	1	01534282
a	unconscionable	None	+0	-0.75	0.25	1	01534282
a	usurious	None	+0	-0.75	0.25	0	01534282
v	mire	None	+0	-0.375	0.625	3	01534745
v	muck	None	+0	-0.375	0.625	2	01534745
v	muck_up	None	+0	-0.375	0.625	1	01534745
v	mud	None	+0	-0.375	0.625	0	01534745
a	far	None	+0.375	-0	0.625	3	01535481
n	white-crowned_sparrow	zacatero_mixto	+0	-0.125	0.875	0	01535690
n	zonotrichia_leucophrys	Zonotrichia_leucophrys	+0	-0.125	0.875	0	01535690
v	stonewash	None	+0	-0.125	0.875	0	01536776
a	gothic	None	+0	-0.125	0.875	3	01537448
a	mediaeval	None	+0	-0.125	0.875	1	01537448
a	medieval	None	+0	-0.125	0.875	1	01537448
v	cloud	None	+0	-0.25	0.75	4	01537959
v	corrupt	None	+0	-0.25	0.75	2	01537959
v	sully	None	+0	-0.25	0.75	0	01537959
v	taint	None	+0	-0.25	0.75	0	01537959
n	genus_passer	género_Passer	+0	-0.125	0.875	0	01539772
n	passer	Passer	+0	-0.125	0.875	4	01539772
a	unrestricted	None	+0	-0.5	0.5	3	01541258
v	drape	None	+0	-0.125	0.875	1	01543000
v	rest	None	+0	-0.125	0.875	0	01545883
n	eurylaimidae	Eurylaimidae	+0	-0.125	0.875	0	01546348
a	multivalent	None	+0.375	-0	0.625	1	01546349
a	polyvalent	None	+0.375	-0	0.625	1	01546349
a	monotone	None	+0	-0.375	0.625	0	01547220
a	monotonic	None	+0	-0.375	0.625	0	01547220
v	recline	None	+0	-0.125	0.875	2	01547390
v	recumb	None	+0	-0.125	0.875	0	01547390
v	repose	None	+0	-0.125	0.875	3	01547390
a	polyvalent	None	+0.625	-0	0.375	0	01547961
v	cancel	None	+0	-0.125	0.875	3	01549187
v	delete	None	+0	-0.125	0.875	0	01549187
v	deface	deformar	+0	-0.875	0.125	0	01549905
a	scandalous	None	+0	-0.5	0.5	0	01549964
a	shameful	None	+0	-0.5	0.5	1	01549964
a	shocking	None	+0	-0.5	0.5	1	01549964
a	high-principled	None	+0.5	-0	0.5	0	01551377
a	many_a	None	+0	-0.25	0.75	0	01552255
a	many_an	None	+0	-0.25	0.75	0	01552255
a	many_another	None	+0	-0.25	0.75	0	01552255
a	legion	None	+0	-0.125	0.875	0	01552419
a	numerous	None	+0	-0.125	0.875	0	01552419
a	some	None	+0	-0.125	0.875	2	01552634
n	hylophylax_naevioides	None	+0.375	-0	0.625	0	01554017
n	genus_muscicapa	género_Muscicapa	+0	-0.125	0.875	0	01556040
n	muscicapa	Muscicapa	+0	-0.125	0.875	0	01556040
n	genus_turdus	género_Turdus	+0	-0.125	0.875	0	01557697
a	earthborn	None	+0	-0.25	0.75	0	01557790
a	driven	None	+0.125	-0	0.875	1	01558749
a	impelled	None	+0.125	-0	0.875	0	01558749
v	slit	None	+0.125	-0	0.875	0	01559055
a	affected	None	+0	-0.5	0.5	2	01559903
a	moved	None	+0	-0.5	0.5	0	01559903
a	stirred	None	+0	-0.5	0.5	0	01559903
a	touched	None	+0	-0.5	0.5	1	01559903
v	clash	None	+0	-0.125	0.875	0	01561143
v	collide	None	+0	-0.125	0.875	2	01561143
v	crash	None	+0	-0.25	0.75	2	01561819
v	ram	None	+0	-0.25	0.75	2	01561819
v	crash	None	+0	-0.125	0.875	8	01562209
n	kinglet	None	+0	-0.125	0.875	0	01563746
a	nonmoving	None	+0	-0.625	0.375	0	01564073
v	destroy	None	+0	-0.5	0.5	1	01564144
v	ruin	None	+0	-0.5	0.5	0	01564144
a	inactive	None	+0	-0.625	0.375	9	01564315
a	motionless	None	+0	-0.625	0.375	0	01564315
a	static	None	+0	-0.625	0.375	0	01564315
a	still	None	+0	-0.625	0.375	0	01564315
a	fixed	None	+0	-0.375	0.625	1	01564603
a	rigid	None	+0	-0.375	0.625	4	01564603
a	set	None	+0	-0.375	0.625	1	01564603
a	stock-still	None	+0.5	-0	0.5	0	01564881
v	rape	None	+0	-0.125	0.875	1	01565472
v	shipwreck	None	+0	-0.375	0.625	3	01566038
v	bust_up	desintegrar	+0	-0.25	0.75	0	01566185
v	wrack	destruir	+0	-0.25	0.75	0	01566185
v	wreck	arruinar	+0	-0.25	0.75	0	01566185
a	uncut	None	+0	-0.5	0.5	1	01566288
a	unmown	None	+0	-0.5	0.5	0	01566288
a	seamanlike	None	+0.375	-0	0.625	0	01566476
a	seamanly	None	+0.375	-0	0.625	0	01566476
v	bang_up	None	+0	-0.75	0.25	0	01566705
v	smash	None	+0	-0.75	0.25	5	01566705
v	smash_up	None	+0	-0.75	0.25	0	01566705
a	landlubberly	None	+0.25	-0	0.75	0	01566725
a	lubberly	None	+0.25	-0	0.75	1	01566725
a	global	None	+0	-0.375	0.625	0	01568684
a	world-wide	None	+0	-0.375	0.625	0	01568684
a	internationalistic	None	+0.375	-0	0.625	0	01569002
v	retrofit	None	+0.125	-0	0.875	1	01569896
a	violent	None	+0	-0.25	0.75	1	01570747
n	paradisaeidae	Paradisaeidae	+0	-0.125	0.875	0	01570969
a	unbleached	None	+0	-0.75	0.25	0	01571181
a	undyed	None	+0	-0.75	0.25	0	01571181
a	arranged	None	+0	-0.125	0.875	2	01571869
a	staged	None	+0	-0.125	0.875	1	01571869
a	colored	None	+0	-0.5	0.5	3	01572171
a	cardboard	None	+0	-0.125	0.875	0	01572325
a	unlifelike	None	+0	-0.125	0.875	0	01572325
a	celluloid	None	+0	-0.125	0.875	0	01572458
a	synthetic	None	+0	-0.125	0.875	4	01572458
a	conventionalised	None	+0	-0.625	0.375	0	01572604
a	conventionalized	None	+0	-0.625	0.375	0	01572604
a	stylised	None	+0	-0.625	0.375	0	01572604
a	stylized	None	+0	-0.625	0.375	0	01572604
v	clench	empuñar	+0.125	-0	0.875	0	01572978
v	clinch	empuñar	+0.125	-0	0.875	2	01572978
v	rend	None	+0	-0.25	0.75	0	01573276
v	rip	None	+0	-0.25	0.75	0	01573276
v	rive	None	+0	-0.25	0.75	0	01573276
a	man-made	None	+0	-0.5	0.5	0	01573568
a	semisynthetic	None	+0	-0.5	0.5	0	01573568
a	synthetic	None	+0	-0.5	0.5	0	01573568
a	painted	None	+0	-0.25	0.75	1	01573889
a	apparitional	None	+0	-0.25	0.75	0	01574925
a	ghostlike	None	+0	-0.25	0.75	0	01574925
a	ghostly	None	+0	-0.25	0.75	0	01574925
a	phantasmal	None	+0	-0.25	0.75	0	01574925
a	spectral	None	+0	-0.25	0.75	1	01574925
a	spiritual	None	+0	-0.25	0.75	3	01574925
a	eldritch	None	+0	-0.75	0.25	0	01575424
a	uncanny	None	+0	-0.75	0.25	0	01575424
a	unearthly	None	+0	-0.75	0.25	1	01575424
a	weird	None	+0	-0.75	0.25	0	01575424
a	charming	None	+0	-0.25	0.75	1	01576071
a	witching	None	+0	-0.25	0.75	0	01576071
a	wizard	None	+0	-0.25	0.75	0	01576071
a	wizardly	None	+0	-0.25	0.75	0	01576071
v	buffer	paliar	+0	-0.125	0.875	1	01576917
v	soften	suavizar	+0	-0.125	0.875	3	01576917
a	nonnatural	None	+0	-0.875	0.125	0	01577086
a	otherworldly	None	+0	-0.875	0.125	0	01577086
a	preternatural	None	+0	-0.875	0.125	1	01577086
a	transcendental	None	+0	-0.875	0.125	0	01577086
a	transmundane	None	+0	-0.25	0.75	0	01577498
n	gracula	Gracula	+0.25	-0	0.75	0	01578086
a	ultimate	None	+0	-0.125	0.875	0	01578312
v	slop	derramar	+0	-0.375	0.625	2	01579488
a	necessary	None	+0.625	-0	0.375	0	01580050
a	needed	None	+0.125	-0	0.875	0	01580775
a	required	None	+0.125	-0	0.875	0	01580775
a	obligatory	None	+0.375	-0	0.625	1	01580968
a	excess	None	+0	-0.5	0.5	0	01581305
a	extra	None	+0	-0.5	0.5	0	01581305
a	redundant	None	+0	-0.5	0.5	0	01581305
a	spare	None	+0	-0.5	0.5	1	01581305
a	supererogatory	None	+0	-0.5	0.5	0	01581305
a	superfluous	None	+0	-0.5	0.5	1	01581305
a	supernumerary	None	+0	-0.5	0.5	0	01581305
a	surplus	None	+0	-0.5	0.5	0	01581305
a	inessential	None	+0.125	-0	0.875	1	01582224
v	bury	None	+0.125	-0	0.875	3	01582409
v	eat_up	None	+0.125	-0	0.875	2	01582409
v	immerse	None	+0.125	-0	0.875	2	01582409
v	swallow	None	+0.125	-0	0.875	2	01582409
v	swallow_up	None	+0.125	-0	0.875	0	01582409
a	neurotic	None	+0	-0.75	0.25	1	01583040
a	psychoneurotic	None	+0	-0.75	0.25	0	01583040
a	aboulic	None	+0	-0.75	0.25	0	01583486
a	compulsive	None	+0	-0.625	0.375	0	01583659
n	gymnorhina_tibicen	None	+0.5	-0	0.5	0	01583828
n	piping_crow-shrike	None	+0.5	-0	0.5	0	01583828
a	megalomaniacal	None	+0	-0.625	0.375	0	01584569
a	megalomanic	None	+0	-0.625	0.375	0	01584569
v	disencumber	None	+0	-0.25	0.75	0	01585759
v	disentangle	None	+0	-0.25	0.75	0	01585759
v	extricate	None	+0	-0.25	0.75	0	01585759
v	untangle	None	+0	-0.25	0.75	0	01585759
a	schizoid	None	+0	-0.625	0.375	1	01585892
a	unneurotic	no_neurótico	+0	-0.375	0.625	0	01586009
v	toy	None	+0.25	-0	0.75	1	01586278
a	awful	None	+0	-0.875	0.125	2	01587077
a	nasty	None	+0	-0.875	0.125	0	01587077
a	filthy	None	+0	-0.75	0.25	1	01587474
a	dignifying	None	+0.875	-0	0.125	0	01588426
a	ennobling	None	+0.875	-0	0.125	0	01588426
a	elevated	None	+0.625	-0	0.375	1	01588619
a	exalted	None	+0.625	-0	0.375	0	01588619
a	grand	None	+0.625	-0	0.375	4	01588619
a	high-flown	None	+0.625	-0	0.375	1	01588619
a	high-minded	None	+0.625	-0	0.375	0	01588619
a	idealistic	None	+0.625	-0	0.375	1	01588619
a	lofty	None	+0.625	-0	0.375	0	01588619
a	noble-minded	None	+0.625	-0	0.375	0	01588619
a	rarefied	None	+0.625	-0	0.375	1	01588619
a	rarified	None	+0.625	-0	0.375	1	01588619
a	sublime	None	+0.625	-0	0.375	3	01588619
n	xenicus_gilviventris	None	+0.125	-0	0.875	0	01588725
v	brand	None	+0	-0.25	0.75	2	01588876
v	brandmark	None	+0	-0.25	0.75	0	01588876
v	trademark	None	+0	-0.25	0.75	0	01588876
a	magnanimous	None	+0.625	-0	0.375	0	01589045
n	genus_certhia	género_Certhia	+0	-0.125	0.875	0	01589582
a	grand	None	+0	-0.25	0.75	1	01591050
a	lordly	None	+0	-0.25	0.75	0	01591050
a	imperial	None	+0.5	-0	0.5	3	01591394
a	majestic	None	+0.5	-0	0.5	2	01591394
a	purple	None	+0.5	-0	0.5	2	01591394
a	regal	None	+0.5	-0	0.5	0	01591394
a	royal	None	+0.5	-0	0.5	3	01591394
a	kinglike	None	+0.5	-0	0.5	0	01591699
a	kingly	None	+0.5	-0	0.5	0	01591699
a	monarchal	None	+0.5	-0	0.5	0	01591895
a	monarchical	None	+0.5	-0	0.5	0	01591895
n	genus_parus	género_Parus	+0	-0.125	0.875	0	01591910
n	parus	Parus	+0	-0.125	0.875	0	01591910
v	pick_off	sacar	+0.125	-0	0.875	1	01592456
v	pluck	jalar	+0.125	-0	0.875	0	01592456
v	pull_off	sacar	+0.125	-0	0.875	0	01592456
v	tweak	pelliscar	+0.125	-0	0.875	1	01592456
a	base	None	+0	-0.5	0.5	1	01592857
a	baseborn	None	+0	-0.5	0.5	0	01592857
a	humble	None	+0	-0.5	0.5	3	01592857
n	chamaea_fasciata	None	+0	-0.125	0.875	0	01593282
n	wren-tit	None	+0	-0.125	0.875	0	01593282
a	ignoble	None	+0	-0.75	0.25	1	01593480
a	ungentle	None	+0	-0.75	0.25	0	01593480
a	untitled	None	+0	-0.75	0.25	0	01593480
a	normal	None	+0	-0.5	0.5	0	01593649
v	crush	None	+0.125	-0	0.875	1	01593937
v	mash	None	+0.125	-0	0.875	0	01593937
v	squash	None	+0.125	-0	0.875	0	01593937
v	squeeze	None	+0.125	-0	0.875	0	01593937
v	squelch	None	+0.125	-0	0.875	3	01593937
n	bluebird	None	+0.125	-0	0.875	0	01594004
n	fairy_bluebird	None	+0.125	-0	0.875	0	01594004
v	dip_solder	soldar_por_ola	+0	-0.125	0.875	0	01595491
a	abnormal	None	+0	-0.75	0.25	0	01595596
a	unnatural	None	+0	-0.75	0.25	1	01595596
a	atypical	None	+0	-0.25	0.75	1	01596809
a	irregular	None	+0	-0.25	0.75	5	01596809
v	hatchel	rastrillar	+0.375	-0	0.625	0	01596972
a	subnormal	None	+0	-0.75	0.25	0	01597702
a	hypotensive	None	+0	-0.375	0.625	0	01599228
n	black-fronted_bush_shrike	None	+0.25	-0	0.75	0	01600341
n	chlorophoneus_nigrifrons	None	+0.25	-0	0.75	0	01600341
n	genus_vireo	género_Vireo	+0	-0.125	0.875	0	01602506
n	bird_of_prey	None	+0	-0.125	0.875	0	01604330
n	raptor	None	+0	-0.125	0.875	0	01604330
n	raptorial_bird	None	+0	-0.125	0.875	0	01604330
v	bond	None	+0.125	-0	0.875	3	01607072
v	bring_together	None	+0.125	-0	0.875	1	01607072
n	buteo	None	+0.25	-0	0.75	0	01607103
n	genus_buteo	None	+0.25	-0	0.75	0	01607103
a	pug-nose	None	+0.125	-0	0.875	0	01607572
a	pug-nosed	None	+0.125	-0	0.875	0	01607572
a	short-nosed	None	+0.125	-0	0.875	0	01607572
a	snub-nosed	None	+0.125	-0	0.875	0	01607572
a	disregarded	None	+0	-0.25	0.75	0	01608465
a	forgotten	None	+0	-0.25	0.75	0	01608465
a	unheeded	None	+0	-0.375	0.625	0	01608656
v	clean	None	+0.125	-0	0.875	6	01608706
v	strip	None	+0.125	-0	0.875	6	01608706
n	elanoides_forficatus	Elanoides_forficatus	+0	-0.125	0.875	0	01609062
n	swallow-tailed_hawk	elanio_tijereta	+0	-0.125	0.875	0	01609062
n	swallow-tailed_kite	milano_tijereta	+0	-0.125	0.875	0	01609062
a	unobserved	None	+0	-0.125	0.875	0	01610261
a	unseen	None	+0	-0.125	0.875	0	01610261
a	deadly	None	+0	-0.875	0.125	4	01611329
a	pernicious	None	+0	-0.875	0.125	0	01611329
a	vesicant	None	+0	-0.625	0.375	0	01611683
a	vesicatory	None	+0	-0.625	0.375	0	01611683
a	innoxious	None	+0	-0.375	0.625	0	01611973
a	acquiescent	None	+0.25	-0	0.75	0	01612627
a	duteous	None	+0.375	-0	0.625	0	01613047
a	dutiful	None	+0.375	-0	0.625	0	01613047
a	disobedient	desobediente	+0	-0.625	0.375	0	01613463
a	obstinate	None	+0	-0.25	0.75	2	01613839
a	wayward	None	+0	-0.25	0.75	0	01613839
a	fractious	None	+0	-0.375	0.625	0	01614127
a	froward	None	+0	-0.5	0.5	0	01614372
a	headstrong	None	+0	-0.5	0.5	0	01614372
a	self-willed	None	+0	-0.5	0.5	0	01614372
a	wilful	None	+0	-0.5	0.5	1	01614372
a	willful	None	+0	-0.5	0.5	1	01614372
a	obtrusive	None	+0	-0.125	0.875	0	01614778
a	unnoticeable	None	+0	-0.625	0.375	0	01614988
a	impersonal	None	+0.125	-0	0.875	1	01615625
a	duty-bound	None	+0.625	-0	0.375	0	01616891
a	obliged	None	+0.625	-0	0.375	0	01616891
a	tributary	None	+0.375	-0	0.625	1	01617410
a	unobligated	no_comprometido	+0	-0.25	0.75	0	01617502
a	evident	None	+0.625	-0	0.375	0	01618376
a	plain	None	+0.625	-0	0.375	0	01618376
a	demonstrable	None	+0.625	-0	0.375	1	01619105
a	provable	None	+0.625	-0	0.375	0	01619105
a	frank	None	+0.125	-0	0.875	1	01619379
a	writ_large	None	+0.25	-0	0.75	0	01619880
a	unapparent	None	+0.125	-0	0.875	0	01620286
a	blocked	None	+0.125	-0	0.875	1	01621080
a	plugged	None	+0.125	-0	0.875	1	01621080
a	unobstructed	None	+0.5	-0	0.5	0	01622302
a	clear	None	+0.375	-0	0.625	2	01622505
n	genus_strix	None	+0	-0.125	0.875	0	01622596
n	strix	None	+0	-0.125	0.875	0	01622596
a	unimpeded	None	+0	-0.625	0.375	0	01622908
n	hoot_owl	None	+0.375	-0	0.625	0	01624305
a	abhorrent	None	+0	-0.75	0.25	0	01625063
a	obscene	None	+0	-0.75	0.25	1	01625063
a	repugnant	None	+0	-0.75	0.25	0	01625063
a	repulsive	None	+0	-0.75	0.25	0	01625063
n	sceloglaux_albifacies	None	+0.125	-0	0.875	0	01625121
a	sepulchral	None	+0	-0.5	0.5	1	01625492
a	creepy	None	+0	-0.875	0.125	0	01625760
a	ghoulish	None	+0	-0.5	0.5	0	01626440
a	morbid	None	+0	-0.5	0.5	1	01626440
a	horrid	None	+0	-0.875	0.125	1	01626562
a	horrific	None	+0	-0.875	0.125	0	01626562
a	outrageous	None	+0	-0.875	0.125	0	01626562
a	verminous	None	+0	-0.875	0.125	0	01627315
a	savoury	None	+0.75	-0	0.25	0	01627836
a	abusive	None	+0	-0.875	0.125	0	01628531
a	opprobrious	None	+0	-0.875	0.125	0	01628531
a	antipersonnel	None	+0	-0.25	0.75	0	01629212
a	attacking	None	+0.25	-0	0.75	0	01629349
v	call_down	invitar	+0.125	-0	0.875	0	01629958
v	conjure	conjurar	+0.125	-0	0.875	0	01629958
v	evoke	evocar	+0.125	-0	0.875	3	01629958
v	put_forward	exponer	+0.125	-0	0.875	2	01629958
v	raise	invocar	+0.125	-0	0.875	6	01629958
v	prise	None	+0	-0.125	0.875	1	01630903
v	pry	None	+0	-0.125	0.875	3	01630903
a	apologetic	None	+0	-0.625	0.375	0	01631830
a	excusatory	None	+0	-0.625	0.375	0	01631830
a	self-deprecating	None	+0	-0.375	0.625	0	01632314
a	unapologetic	None	+0	-0.25	0.75	0	01632411
n	cryptobranchus	Cryptobranchus	+0	-0.125	0.875	0	01633250
n	genus_cryptobranchus	género_Cryptobranchus	+0	-0.125	0.875	0	01633250
a	formalised	None	+0	-0.25	0.75	1	01633316
a	formalized	None	+0	-0.25	0.75	1	01633316
v	conceive	None	+0.125	-0	0.875	0	01633343
v	conceptualise	None	+0.125	-0	0.875	0	01633343
v	conceptualize	None	+0.125	-0	0.875	0	01633343
v	gestate	None	+0.125	-0	0.875	0	01633343
a	drumhead	None	+0	-0.125	0.875	0	01633880
a	summary	None	+0	-0.125	0.875	0	01633880
n	family_proteidae	familia_Proteidae	+0	-0.25	0.75	0	01633949
n	genus_proteus	género_Proteus	+0	-0.25	0.75	0	01634092
a	wildcat	None	+0	-0.125	0.875	1	01634199
v	cook_up	None	+0	-0.25	0.75	1	01634424
v	fabricate	None	+0	-0.25	0.75	1	01634424
v	make_up	None	+0	-0.25	0.75	4	01634424
v	manufacture	None	+0	-0.25	0.75	1	01634424
n	genus_plethodon	género_Plethodon	+0	-0.125	0.875	0	01635964
n	plethodon	Plethodon	+0	-0.125	0.875	0	01635964
v	envision	visualizar	+0	-0.125	0.875	1	01636221
v	foresee	prever	+0	-0.125	0.875	1	01636221
v	envisage	None	+0	-0.5	0.5	0	01636397
v	ideate	None	+0	-0.5	0.5	0	01636397
a	innate	None	+0	-0.625	0.375	0	01637184
a	unconditioned	None	+0	-0.625	0.375	0	01637184
a	unlearned	None	+0	-0.625	0.375	0	01637184
v	fantasise	fantasear	+0	-0.125	0.875	0	01637368
v	fantasize	fantasear	+0	-0.125	0.875	0	01637368
v	fantasy	fantasear	+0	-0.125	0.875	0	01637368
v	dream	None	+0	-0.125	0.875	0	01637633
a	offstage	None	+0	-0.125	0.875	0	01637904
a	age-old	None	+0	-0.125	0.875	0	01638962
a	antique	None	+0	-0.125	0.875	2	01638962
a	patched	None	+0	-0.125	0.875	0	01640356
a	secondhand	None	+0	-0.125	0.875	1	01640482
a	used	None	+0	-0.125	0.875	2	01640482
a	new	None	+0.375	-0	0.625	0	01640850
a	brand-new	None	+0.25	-0	0.75	0	01641460
a	spic-and-span	None	+0.25	-0	0.75	0	01641460
a	new-sprung	None	+0.125	-0	0.875	0	01641921
a	newborn	None	+0.125	-0	0.875	1	01641921
a	refreshing	None	+0.5	-0	0.5	1	01642245
a	parvenu	None	+0	-0.125	0.875	1	01642379
a	radical	None	+0.375	-0	0.625	1	01642657
a	revolutionary	None	+0.375	-0	0.625	0	01642657
a	unused	None	+0.5	-0	0.5	1	01643260
a	aged	None	+0.5	-0	0.5	0	01644225
a	elderly	None	+0.5	-0	0.5	0	01644225
a	older	None	+0.5	-0	0.5	0	01644225
a	senior	None	+0.5	-0	0.5	2	01644225
a	aged	None	+0.5	-0	0.5	2	01644541
a	of_age	None	+0.5	-0	0.5	0	01644541
v	substantiate	None	+0.125	-0	0.875	2	01644746
a	centenarian	None	+0.625	-0	0.375	0	01645048
a	gray-haired	None	+0.5	-0	0.5	0	01645678
a	gray-headed	None	+0.5	-0	0.5	0	01645678
a	grey-haired	None	+0.5	-0	0.5	0	01645678
a	grey-headed	None	+0.5	-0	0.5	0	01645678
a	grizzly	None	+0.5	-0	0.5	0	01645678
a	hoary	None	+0.5	-0	0.5	0	01645678
a	over-the-hill	None	+0.5	-0	0.5	0	01646435
a	overage	None	+0.5	-0	0.5	0	01646435
a	overaged	None	+0.5	-0	0.5	0	01646435
a	superannuated	None	+0.5	-0	0.5	0	01646435
n	bufo_canorus	None	+0.25	-0	0.75	0	01647180
a	four-year-old	None	+0.25	-0	0.75	0	01647829
v	prearrange	None	+0.125	-0	0.875	0	01648790
a	junior	None	+0	-0.25	0.75	2	01648891
a	little	None	+0	-0.125	0.875	2	01649031
a	small	None	+0	-0.125	0.875	2	01649031
a	open	None	+0	-0.375	0.625	0	01652380
a	unfastened	None	+0	-0.375	0.625	1	01652380
a	ajar	None	+0	-0.125	0.875	0	01652601
a	closed	None	+0	-0.5	0.5	0	01653538
a	gaping	None	+0	-0.125	0.875	0	01654582
n	labyrinthodonta	None	+0.125	-0	0.875	0	01655577
n	labyrinthodontia	None	+0.125	-0	0.875	0	01655577
n	superorder_labyrinthodonta	None	+0.125	-0	0.875	0	01655577
n	superorder_labyrinthodontia	None	+0.125	-0	0.875	0	01655577
a	squinched	None	+0.125	-0	0.875	0	01655651
a	squinting	None	+0.125	-0	0.875	0	01655651
v	jumble	None	+0	-0.5	0.5	1	01657254
v	mix_up	None	+0	-0.5	0.5	0	01657254
a	untapped	None	+0	-0.625	0.375	0	01659874
a	inactive	None	+0	-0.5	0.5	2	01660857
a	nonoperational	None	+0	-0.5	0.5	0	01660857
a	right	None	+0.375	-0	0.625	12	01661289
a	ripe	None	+0.375	-0	0.625	2	01661289
n	anapsid	None	+0	-0.5	0.5	0	01661592
n	anapsid_reptile	None	+0	-0.5	0.5	0	01661592
a	ill-timed	None	+0	-0.75	0.25	0	01662119
a	unseasonable	None	+0	-0.75	0.25	1	01662119
a	untimely	None	+0	-0.75	0.25	0	01662119
a	wrong	None	+0	-0.75	0.25	7	01662119
a	inconvenient	None	+0	-0.75	0.25	1	01662384
